,w,IR
3149,5253.897194230605,-1.4313471060607832e+26
3150,5255.56509810179,6.90756566295649e+25
3151,5257.233001972973,-1.4222175203029325e+26
3152,5258.900905844159,6.954870430769219e+25
3153,5260.5688097153425,-1.4272861309534152e+26
3154,5262.236713586527,6.914663078720211e+25
3155,5263.904617457711,-1.4155375382065729e+26
3156,5265.572521328895,7.019425007233415e+25
3157,5267.240425200081,-1.4226617638678574e+26
3158,5268.908329071264,6.904608772004858e+25
3159,5270.576232942449,-1.4387525328217445e+26
3160,5272.244136813632,6.849276616571761e+25
3161,5273.912040684817,-1.4255724604791766e+26
3162,5275.5799445560015,6.801353086543309e+25
3163,5277.247848427186,-1.4268947235376087e+26
3164,5278.91575229837,6.982554533331357e+25
3165,5280.583656169554,-1.4201910766053256e+26
3166,5282.251560040739,6.941725676929569e+25
3167,5283.919463911923,-1.4122301784187655e+26
3168,5285.587367783108,6.931760513524378e+25
3169,5287.255271654291,-1.4067763096822159e+26
3170,5288.923175525476,7.05258480515305e+25
3171,5290.59107939666,-1.4417377660412738e+26
3172,5292.258983267845,7.027151331038618e+25
3173,5293.9268871390295,-1.4225058743459412e+26
3174,5295.594791010213,7.143097531808239e+25
3175,5297.262694881398,-1.4233317866984509e+26
3176,5298.930598752581,6.981583320842477e+25
3177,5300.598502623767,-1.4325225635194895e+26
3178,5302.26640649495,6.931484936062607e+25
3179,5303.934310366135,-1.4402290947028086e+26
3180,5305.602214237319,6.9553896165364985e+25
3181,5307.270118108503,-1.442327331144145e+26
3182,5308.9380219796885,6.921166170585213e+25
3183,5310.605925850872,-1.4294317802331882e+26
3184,5312.273829722057,6.81920560600791e+25
3185,5313.94173359324,-1.4259716424488877e+26
3186,5315.609637464425,6.949661014202772e+25
3187,5317.277541335609,-1.4264005742767745e+26
3188,5318.945445206794,6.978225317402777e+25
3189,5320.6133490779785,-1.4322103744362644e+26
3190,5322.281252949162,6.83489330020202e+25
3191,5323.949156820347,-1.4281532446743806e+26
3192,5325.617060691531,6.851998207567291e+25
3193,5327.284964562716,-1.4337606884053405e+26
3194,5328.952868433899,6.869788654537514e+25
3195,5330.620772305084,-1.4369836809876551e+26
3196,5332.2886761762675,6.9079790663096725e+25
3197,5333.956580047453,-1.4342152855476242e+26
3198,5335.624483918637,6.891605842061297e+25
3199,5337.292387789821,-1.4307687095816887e+26
3200,5338.960291661006,6.901281792870801e+25
3201,5340.628195532189,-1.4334499929289984e+26
3202,5342.296099403375,6.919543181194993e+25
3203,5343.964003274558,-1.4362253439444887e+26
3204,5345.631907145743,6.9443008571930645e+25
3205,5347.2998110169265,-1.4320216128215783e+26
3206,5348.967714888111,6.925013120304347e+25
3207,5350.635618759296,-1.4385918692147615e+26
3208,5352.30352263048,6.948942278851994e+25
3209,5353.971426501665,-1.4307348040777305e+26
3210,5355.639330372848,6.910989224586246e+25
3211,5357.307234244033,-1.436236108997687e+26
3212,5358.975138115218,6.891727496201689e+25
3213,5360.643041986402,-1.4371356901128248e+26
3214,5362.310945857586,6.897008691243724e+25
3215,5363.97884972877,-1.437275321146966e+26
3216,5365.6467535999545,6.926930376792006e+25
3217,5367.314657471139,-1.4351704440001212e+26
3218,5368.982561342324,6.9226335057684886e+25
3219,5370.650465213507,-1.4360918672174777e+26
3220,5372.318369084692,6.900389966306082e+25
3221,5373.986272955875,-1.44083675575591e+26
3222,5375.654176827061,6.881867822679968e+25
3223,5377.322080698245,-1.4343596336619219e+26
3224,5378.989984569429,6.885656175263423e+25
3225,5380.6578884406135,-1.4333888791972437e+26
3226,5382.325792311797,6.874054528677089e+25
3227,5383.993696182983,-1.4338095405583448e+26
3228,5385.661600054166,6.848602941274124e+25
3229,5387.329503925351,-1.4395241634643519e+26
3230,5388.997407796535,6.9253470638398335e+25
3231,5390.665311667719,-1.4384064634128851e+26
3232,5392.333215538904,6.870931954392697e+25
3233,5394.001119410088,-1.4382774075894935e+26
3234,5395.6690232812725,6.87436211266709e+25
3235,5397.336927152456,-1.4296273442892325e+26
3236,5399.004831023641,6.934518981820112e+25
3237,5400.672734894826,-1.4358605365297483e+26
3238,5402.34063876601,6.854105565814468e+25
3239,5404.008542637194,-1.4367797794781237e+26
3240,5405.676446508378,6.927307072911808e+25
3241,5407.3443503795625,-1.4350663964777203e+26
3242,5409.012254250747,6.903227657278611e+25
3243,5410.6801581219315,-1.437015343439962e+26
3244,5412.348061993115,6.931898113206381e+25
3245,5414.0159658643,-1.4377493771220208e+26
3246,5415.683869735484,6.900261914987814e+25
3247,5417.351773606669,-1.4359988748314093e+26
3248,5419.019677477853,6.942971820256461e+25
3249,5420.687581349037,-1.4388031688440958e+26
3250,5422.355485220221,6.898217818272421e+25
3251,5424.023389091405,-1.4397218030177538e+26
3252,5425.6912929625905,6.905438046163699e+25
3253,5427.359196833775,-1.4346006791736831e+26
3254,5429.027100704959,6.886912168463816e+25
3255,5430.695004576143,-1.440127875196231e+26
3256,5432.362908447327,6.949905209694336e+25
3257,5434.030812318512,-1.4378821890687854e+26
3258,5435.698716189696,6.972044137248403e+25
3259,5437.36662006088,-1.4412280634795527e+26
3260,5439.034523932064,6.938439405317432e+25
3261,5440.702427803249,-1.4398172362563477e+26
3262,5442.370331674434,6.928993963426477e+25
3263,5444.038235545618,-1.4407074408059803e+26
3264,5445.706139416802,6.904820797993897e+25
3265,5447.374043287986,-1.439265716002645e+26
3266,5449.04194715917,6.950929763974952e+25
3267,5450.709851030355,-1.4417117784027417e+26
3268,5452.377754901539,6.916771685002758e+25
3269,5454.045658772724,-1.4404014699379356e+26
3270,5455.713562643908,6.931271206573442e+25
3271,5457.381466515092,-1.4388675468015619e+26
3272,5459.049370386277,6.93626125250867e+25
3273,5460.717274257461,-1.4400947959905452e+26
3274,5462.385178128645,6.927135418662665e+25
3275,5464.053081999829,-1.4394923456165405e+26
3276,5465.720985871013,6.908379654056536e+25
3277,5467.388889742198,-1.4413194583140223e+26
3278,5469.056793613383,6.933077223425924e+25
3279,5470.724697484567,-1.4405626773431445e+26
3280,5472.392601355751,6.903482960830151e+25
3281,5474.060505226935,-1.4407311208842599e+26
3282,5475.72840909812,6.906974531889296e+25
3283,5477.396312969304,-1.439798436417424e+26
3284,5479.064216840488,6.921315259367807e+25
3285,5480.732120711673,-1.4426072438365499e+26
3286,5482.4000245828565,6.934976745837489e+25
3287,5484.067928454042,-1.4419674252016945e+26
3288,5485.735832325226,6.936590560831259e+25
3289,5487.40373619641,-1.4419042155647337e+26
3290,5489.071640067594,6.937460344512597e+25
3291,5490.739543938778,-1.4418410548641682e+26
3292,5492.407447809964,6.937512575667322e+25
3293,5494.075351681147,-1.4420503103639803e+26
3294,5495.743255552332,6.945147558705602e+25
3295,5497.4111594235155,-1.4423862884354005e+26
3296,5499.0790632947,6.9323195883976155e+25
3297,5500.746967165885,-1.4423289249258992e+26
3298,5502.414871037069,6.933775969515924e+25
3299,5504.082774908253,-1.4423110118266171e+26
3300,5505.750678779437,6.9367813888842816e+25
3301,5507.418582650622,-1.4425451223494909e+26
3302,5509.086486521806,6.93847121889125e+25
3303,5510.754390392991,-1.441854654480415e+26
3304,5512.4222942641745,6.926334256031407e+25
3305,5514.090198135359,-1.4429731719451692e+26
3306,5515.758102006543,6.947599040965526e+25
3307,5517.426005877728,-1.443591468052003e+26
3308,5519.093909748913,6.943414330553103e+25
3309,5520.761813620096,-1.4434262311567066e+26
3310,5522.429717491281,6.933943407714384e+25
3311,5524.097621362464,-1.4423225331803897e+26
3312,5525.76552523365,6.930626707623344e+25
3313,5527.4334291048335,-1.443166080316596e+26
3314,5529.101332976018,6.956553619241127e+25
3315,5530.769236847202,-1.444308570984407e+26
3316,5532.437140718386,6.957565036611297e+25
3317,5534.105044589572,-1.443169736445385e+26
3318,5535.772948460755,6.95581848877668e+25
3319,5537.44085233194,-1.4442889865663437e+26
3320,5539.108756203123,6.945733943658924e+25
3321,5540.776660074308,-1.4428519215696296e+26
3322,5542.4445639454925,6.944838622825121e+25
3323,5544.112467816677,-1.4449527832450682e+26
3324,5545.780371687862,6.947331659592942e+25
3325,5547.448275559045,-1.4436592687838312e+26
3326,5549.11617943023,6.9507408904626855e+25
3327,5550.784083301414,-1.4433602341616646e+26
3328,5552.451987172599,6.94754171231725e+25
3329,5554.119891043782,-1.4444448295934842e+26
3330,5555.787794914967,6.947744105352777e+25
3331,5557.455698786151,-1.4425909551810105e+26
3332,5559.123602657336,6.951931725464619e+25
3333,5560.791506528521,-1.4463799806274274e+26
3334,5562.459410399704,6.95911510721517e+25
3335,5564.127314270889,-1.4448604469789951e+26
3336,5565.795218142072,6.955936259540553e+25
3337,5567.463122013258,-1.4455031469980576e+26
3338,5569.131025884441,6.967142465165109e+25
3339,5570.798929755626,-1.4450902076092671e+26
3340,5572.46683362681,6.9632668847446505e+25
3341,5574.134737497994,-1.4457708421498831e+26
3342,5575.80264136918,6.958599139616025e+25
3343,5577.470545240363,-1.4452170489749416e+26
3344,5579.138449111548,6.969619352338263e+25
3345,5580.806352982731,-1.4442736829079307e+26
3346,5582.474256853916,6.966906883724189e+25
3347,5584.142160725101,-1.4447518575794696e+26
3348,5585.810064596285,6.97273315433715e+25
3349,5587.4779684674695,-1.4463868484276287e+26
3350,5589.145872338653,6.961379704336411e+25
3351,5590.813776209838,-1.4458983160068481e+26
3352,5592.481680081022,6.973115201857987e+25
3353,5594.149583952207,-1.4466285614475935e+26
3354,5595.81748782339,6.97417606390583e+25
3355,5597.485391694575,-1.4460554055324088e+26
3356,5599.1532955657585,6.967793270110966e+25
3357,5600.821199436944,-1.4459588357071508e+26
3358,5602.4891033081285,6.9724663265675405e+25
3359,5604.157007179312,-1.4468934277748707e+26
3360,5605.824911050497,6.9609177591043155e+25
3361,5607.49281492168,-1.4451929821272912e+26
3362,5609.160718792866,6.970046677705148e+25
3363,5610.828622664049,-1.4465860665755409e+26
3364,5612.496526535234,6.984162055658913e+25
3365,5614.164430406418,-1.4464332075091912e+26
3366,5615.832334277602,6.97899583260668e+25
3367,5617.5002381487875,-1.4473174174430309e+26
3368,5619.168142019971,6.977860404666243e+25
3369,5620.836045891156,-1.447242643341017e+26
3370,5622.503949762339,6.973701296329661e+25
3371,5624.171853633524,-1.4473981585190198e+26
3372,5625.839757504709,6.9740509177855404e+25
3373,5627.507661375893,-1.4472830561923566e+26
3374,5629.175565247077,6.977041843282564e+25
3375,5630.843469118261,-1.447723653422142e+26
3376,5632.511372989446,6.978659647370469e+25
3377,5634.17927686063,-1.447454341328694e+26
3378,5635.847180731815,6.984395182259112e+25
3379,5637.515084602998,-1.4474149153838244e+26
3380,5639.182988474183,6.9825343582145424e+25
3381,5640.850892345367,-1.4479722349143042e+26
3382,5642.518796216552,6.9827672188245015e+25
3383,5644.186700087736,-1.4477522399049604e+26
3384,5645.85460395892,6.985017984067103e+25
3385,5647.522507830105,-1.4484200545579088e+26
3386,5649.190411701288,6.980089938639577e+25
3387,5650.858315572474,-1.4485060737367223e+26
3388,5652.526219443658,6.995678143330548e+25
3389,5654.194123314842,-1.4484035823944954e+26
3390,5655.862027186026,6.979462823380103e+25
3391,5657.52993105721,-1.4480692357506825e+26
3392,5659.197834928395,6.984528272486413e+25
3393,5660.865738799579,-1.4484848185949981e+26
3394,5662.533642670764,6.985277476214205e+25
3395,5664.201546541947,-1.4486986360627947e+26
3396,5665.869450413132,6.980868803331435e+25
3397,5667.537354284317,-1.4484565011407149e+26
3398,5669.205258155501,6.989001214362375e+25
3399,5670.873162026685,-1.4483952361784925e+26
3400,5672.541065897869,6.992581376098033e+25
3401,5674.2089697690535,-1.4491762448878631e+26
3402,5675.876873640238,7.001097077608552e+25
3403,5677.544777511423,-1.4488392358692832e+26
3404,5679.212681382607,6.989272786174687e+25
3405,5680.880585253791,-1.4499161921635502e+26
3406,5682.548489124975,7.00450300055777e+25
3407,5684.21639299616,-1.4492628954505555e+26
3408,5685.884296867344,6.9978903138572634e+25
3409,5687.552200738528,-1.4494150994499672e+26
3410,5689.2201046097125,6.998168692930622e+25
3411,5690.888008480896,-1.4492349090271841e+26
3412,5692.555912352082,6.995470063156492e+25
3413,5694.223816223266,-1.450006293859145e+26
3414,5695.89172009445,7.000075101415575e+25
3415,5697.559623965634,-1.4501701801791114e+26
3416,5699.227527836818,7.003683913164421e+25
3417,5700.895431708003,-1.4495910117915949e+26
3418,5702.563335579187,7.002433337048813e+25
3419,5704.2312394503715,-1.4508850237398997e+26
3420,5705.899143321556,6.99918718171622e+25
3421,5707.56704719274,-1.4505530498092783e+26
3422,5709.234951063925,6.994204252026335e+25
3423,5710.902854935109,-1.4505427817961845e+26
3424,5712.570758806293,7.004925176068983e+25
3425,5714.238662677477,-1.451461622181465e+26
3426,5715.906566548661,7.004946185652265e+25
3427,5717.574470419847,-1.4508999830612417e+26
3428,5719.2423742910305,7.009852404277753e+25
3429,5720.910278162215,-1.4510406683333414e+26
3430,5722.578182033399,7.010570412734575e+25
3431,5724.246085904583,-1.4513115023161598e+26
3432,5725.913989775768,7.012629210545755e+25
3433,5727.581893646952,-1.45053299420527e+26
3434,5729.249797518136,7.015253214699674e+25
3435,5730.91770138932,-1.4518038061604215e+26
3436,5732.585605260504,7.003304071586715e+25
3437,5734.2535091316895,-1.4512277772511766e+26
3438,5735.921413002874,7.021142860287804e+25
3439,5737.589316874058,-1.4509120534784942e+26
3440,5739.257220745242,7.016482400230913e+25
3441,5740.925124616426,-1.4516173020026364e+26
3442,5742.593028487611,7.015183024301478e+25
3443,5744.260932358796,-1.4517445252996412e+26
3444,5745.928836229979,7.017834169466944e+25
3445,5747.596740101164,-1.451888202011563e+26
3446,5749.264643972348,7.021607622633546e+25
3447,5750.932547843533,-1.4508753212026909e+26
3448,5752.600451714717,7.02380145918099e+25
3449,5754.268355585901,-1.4512378434332904e+26
3450,5755.936259457085,7.0125993459557515e+25
3451,5757.604163328269,-1.4517987437321453e+26
3452,5759.272067199455,7.010905104666691e+25
3453,5760.939971070638,-1.45179536123245e+26
3454,5762.607874941823,7.018253058693587e+25
3455,5764.275778813007,-1.4520903806627601e+26
3456,5765.943682684191,7.028165373231783e+25
3457,5767.611586555376,-1.452874181079848e+26
3458,5769.27949042656,7.0128475443946404e+25
3459,5770.947394297744,-1.4531963676889676e+26
3460,5772.615298168928,7.023794702910858e+25
3461,5774.283202040113,-1.4525740891044123e+26
3462,5775.951105911297,7.025735498532489e+25
3463,5777.619009782482,-1.4525238530934453e+26
3464,5779.286913653666,7.026215045370204e+25
3465,5780.95481752485,-1.4533739696378012e+26
3466,5782.622721396034,7.0311985193588725e+25
3467,5784.290625267219,-1.4530425374181665e+26
3468,5785.958529138404,7.023521687114358e+25
3469,5787.626433009587,-1.4534273018241316e+26
3470,5789.294336880772,7.028744916991795e+25
3471,5790.9622407519555,-1.4531215115071425e+26
3472,5792.630144623141,7.038554698349159e+25
3473,5794.298048494325,-1.453354839175896e+26
3474,5795.965952365509,7.027949316844734e+25
3475,5797.633856236693,-1.4532230225674606e+26
3476,5799.301760107877,7.03805128521674e+25
3477,5800.969663979063,-1.4539043462655293e+26
3478,5802.637567850246,7.03309440727346e+25
3479,5804.305471721431,-1.45352043773087e+26
3480,5805.9733755926145,7.042224902172946e+25
3481,5807.641279463799,-1.4533617539054593e+26
3482,5809.3091833349845,7.039920309912633e+25
3483,5810.977087206168,-1.454220032847155e+26
3484,5812.644991077353,7.043953650289908e+25
3485,5814.312894948536,-1.4546145913302686e+26
3486,5815.980798819721,7.050797239005398e+25
3487,5817.648702690905,-1.4551262871224874e+26
3488,5819.31660656209,7.038581528597254e+25
3489,5820.9845104332735,-1.4549869514052223e+26
3490,5822.652414304458,7.044787898236562e+25
3491,5824.320318175642,-1.4545116190286691e+26
3492,5825.988222046827,7.0334270403603664e+25
3493,5827.656125918012,-1.4538662932370084e+26
3494,5829.324029789195,7.041421015946686e+25
3495,5830.99193366038,-1.4547927683268257e+26
3496,5832.659837531563,7.033480366316995e+25
3497,5834.327741402749,-1.4543317330207185e+26
3498,5835.9956452739325,7.0472019550300304e+25
3499,5837.663549145117,-1.4543436348766077e+26
3500,5839.331453016302,7.031920843800156e+25
3501,5840.999356887485,-1.4555498945977734e+26
3502,5842.667260758671,7.030775556071861e+25
3503,5844.335164629854,-1.4549751715641481e+26
3504,5846.003068501039,7.049234972069121e+25
3505,5847.670972372222,-1.454084526687836e+26
3506,5849.338876243407,7.027248890569075e+25
3507,5851.006780114592,-1.455603274089461e+26
3508,5852.674683985776,7.048506738710815e+25
3509,5854.342587856961,-1.4556468556240454e+26
3510,5856.010491728144,7.048956810582265e+25
3511,5857.678395599329,-1.4554159121994533e+26
3512,5859.346299470513,7.056348653107761e+25
3513,5861.014203341698,-1.4563871702051568e+26
3514,5862.682107212881,7.056364997594688e+25
3515,5864.350011084066,-1.4545601305284294e+26
3516,5866.0179149552505,7.0515302325045675e+25
3517,5867.685818826435,-1.4561343392594435e+26
3518,5869.35372269762,7.04819664647495e+25
3519,5871.021626568803,-1.4546613342377569e+26
3520,5872.689530439988,7.05600325774842e+25
3521,5874.357434311171,-1.4556038290742498e+26
3522,5876.025338182357,7.042552272777987e+25
3523,5877.693242053541,-1.4562069535239235e+26
3524,5879.361145924725,7.054565780348232e+25
3525,5881.0290497959095,-1.4556636247484576e+26
3526,5882.696953667093,7.055076913651337e+25
3527,5884.364857538279,-1.4577281648498842e+26
3528,5886.032761409462,7.06648737476213e+25
3529,5887.700665280647,-1.455873748931293e+26
3530,5889.36856915183,7.061453068554334e+25
3531,5891.036473023015,-1.4555685893711119e+26
3532,5892.7043768942,7.057102241713105e+25
3533,5894.372280765384,-1.4570912057554323e+26
3534,5896.0401846365685,7.046973991127918e+25
3535,5897.708088507752,-1.4553772607354714e+26
3536,5899.375992378937,7.061058256677357e+25
3537,5901.043896250121,-1.4583307752546096e+26
3538,5902.711800121306,7.06047063240362e+25
3539,5904.37970399249,-1.4584650219407648e+26
3540,5906.047607863674,7.064991547173829e+25
3541,5907.715511734858,-1.4572963620362961e+26
3542,5909.383415606043,7.062087182442421e+25
3543,5911.0513194772275,-1.4567091895453965e+26
3544,5912.719223348411,7.066281461862905e+25
3545,5914.387127219596,-1.4582825261146209e+26
3546,5916.055031090779,7.027331136269719e+25
3547,5917.722934961965,-1.4583169171399327e+26
3548,5919.390838833149,7.072723565421307e+25
3549,5921.058742704333,-1.455330353069146e+26
3550,5922.726646575517,7.048573677634708e+25
3551,5924.394550446701,-1.4561184058880229e+26
3552,5926.0624543178865,7.0781178647278765e+25
3553,5927.73035818907,-1.4564626645447363e+26
3554,5929.398262060255,7.067636925258897e+25
3555,5931.066165931439,-1.4580415847159483e+26
3556,5932.734069802623,7.074665391740013e+25
3557,5934.401973673808,-1.4582160867238898e+26
3558,5936.069877544992,7.065787296513034e+25
3559,5937.737781416176,-1.4588984141405253e+26
3560,5939.40568528736,7.064187405073121e+25
3561,5941.073589158545,-1.4579713531372134e+26
3562,5942.74149302973,7.064177320458884e+25
3563,5944.409396900914,-1.4585209750822328e+26
3564,5946.077300772098,7.070801767638075e+25
3565,5947.745204643282,-1.458809503926275e+26
3566,5949.413108514466,7.0550620912735055e+25
3567,5951.081012385651,-1.460152454114696e+26
3568,5952.748916256835,7.091132336371613e+25
3569,5954.416820128019,-1.4580995794537243e+26
3570,5956.084723999204,7.076882961016511e+25
3571,5957.752627870387,-1.4582833074781925e+26
3572,5959.420531741573,7.0715636027600685e+25
3573,5961.088435612757,-1.4590578964766518e+26
3574,5962.756339483941,7.082833430152481e+25
3575,5964.424243355125,-1.459019587288894e+26
3576,5966.092147226309,7.064005320907969e+25
3577,5967.760051097494,-1.4586410307362342e+26
3578,5969.427954968679,7.078726570079034e+25
3579,5971.095858839863,-1.4588735889566233e+26
3580,5972.763762711047,7.070256459826116e+25
3581,5974.431666582231,-1.459093173606702e+26
3582,5976.099570453416,7.079286746730404e+25
3583,5977.7674743246,-1.4594870440842854e+26
3584,5979.435378195784,7.064847059202133e+25
3585,5981.103282066968,-1.459297989123639e+26
3586,5982.7711859381525,7.080169058934648e+25
3587,5984.439089809338,-1.4595182445091257e+26
3588,5986.106993680522,7.090512170361566e+25
3589,5987.774897551706,-1.459602561139858e+26
3590,5989.44280142289,7.072007499070818e+25
3591,5991.110705294074,-1.458813941156982e+26
3592,5992.778609165259,7.0832692190062705e+25
3593,5994.446513036443,-1.4605381684513003e+26
3594,5996.114416907627,7.085679975286939e+25
3595,5997.7823207788115,-1.460345144485545e+26
3596,5999.450224649996,7.084295777440628e+25
3597,6001.118128521181,-1.4608018628223785e+26
3598,6002.786032392365,7.093904212610889e+25
3599,6004.453936263549,-1.460934145109103e+26
3600,6006.121840134733,7.0876290220396515e+25
3601,6007.789744005917,-1.4598458394166195e+26
3602,6009.457647877102,7.086211650483158e+25
3603,6011.125551748287,-1.4616644376125291e+26
3604,6012.7934556194705,7.08213527500643e+25
3605,6014.461359490655,-1.4600837269893004e+26
3606,6016.129263361839,7.09934718631057e+25
3607,6017.797167233024,-1.460938218254674e+26
3608,6019.465071104208,7.088547214103253e+25
3609,6021.132974975392,-1.4603985255994636e+26
3610,6022.800878846576,7.084058486400252e+25
3611,6024.46878271776,-1.4603542686842514e+26
3612,6026.136686588946,7.096766954602563e+25
3613,6027.8045904601295,-1.4604352036545288e+26
3614,6029.472494331314,7.076296497941923e+25
3615,6031.140398202498,-1.4600930732474227e+26
3616,6032.808302073682,7.093021525220427e+25
3617,6034.476205944867,-1.4610551133531665e+26
3618,6036.144109816051,7.093733102321137e+25
3619,6037.812013687236,-1.4609936097035018e+26
3620,6039.479917558419,7.0940880528003484e+25
3621,6041.147821429604,-1.4620925535369588e+26
3622,6042.8157253007885,7.088405928602803e+25
3623,6044.483629171973,-1.4614099037553575e+26
3624,6046.151533043157,7.09511265650991e+25
3625,6047.819436914341,-1.461899126149674e+26
3626,6049.487340785525,7.091716844867457e+25
3627,6051.15524465671,-1.4620091373535164e+26
3628,6052.823148527895,7.0911614338996655e+25
3629,6054.491052399078,-1.46212099933188e+26
3630,6056.158956270263,7.094414068423197e+25
3631,6057.826860141447,-1.4624006512681307e+26
3632,6059.494764012632,7.089001076242637e+25
3633,6061.162667883816,-1.46254517682348e+26
3634,6062.830571755,7.0979467602216405e+25
3635,6064.498475626185,-1.4632574948047077e+26
3636,6066.166379497368,7.096560781514305e+25
3637,6067.834283368554,-1.4614684592491477e+26
3638,6069.502187239737,7.103294949498697e+25
3639,6071.170091110922,-1.4625343741280242e+26
3640,6072.837994982106,7.0983597536507535e+25
3641,6074.50589885329,-1.4628788003660078e+26
3642,6076.1738027244755,7.104648910079123e+25
3643,6077.841706595659,-1.4631068721756825e+26
3644,6079.509610466844,7.101134446980059e+25
3645,6081.177514338027,-1.4627800044525906e+26
3646,6082.845418209212,7.101487900382376e+25
3647,6084.513322080396,-1.4628717433646056e+26
3648,6086.181225951581,7.09818172443566e+25
3649,6087.849129822765,-1.4631709708721558e+26
3650,6089.517033693949,7.1100399822579685e+25
3651,6091.184937565134,-1.4627960388381702e+26
3652,6092.852841436318,7.103790775665771e+25
3653,6094.520745307503,-1.4629302905563644e+26
3654,6096.188649178686,7.108699136930638e+25
3655,6097.856553049871,-1.4634385888615974e+26
3656,6099.5244569210545,7.105389712324005e+25
3657,6101.19236079224,-1.4629683895685483e+26
3658,6102.8602646634245,7.10866942305249e+25
3659,6104.528168534608,-1.4639506210613373e+26
3660,6106.196072405793,7.1057869588545015e+25
3661,6107.863976276976,-1.463750012626758e+26
3662,6109.531880148162,7.110192388793527e+25
3663,6111.199784019345,-1.4632006476142698e+26
3664,6112.86768789053,7.1125253610034745e+25
3665,6114.5355917617135,-1.4636292650473706e+26
3666,6116.203495632898,7.112016605526223e+25
3667,6117.8713995040835,-1.4634331067735173e+26
3668,6119.539303375267,7.110801274330163e+25
3669,6121.207207246452,-1.4637015251678582e+26
3670,6122.875111117635,7.11549572928406e+25
3671,6124.54301498882,-1.4644410884185438e+26
3672,6126.210918860004,7.110072915887031e+25
3673,6127.878822731189,-1.4637221073376776e+26
3674,6129.546726602373,7.114253747756332e+25
3675,6131.214630473557,-1.4638440412790547e+26
3676,6132.8825343447415,7.120548237326964e+25
3677,6134.550438215926,-1.464198173193169e+26
3678,6136.218342087111,7.113947054804284e+25
3679,6137.886245958294,-1.4645545088888407e+26
3680,6139.554149829479,7.111275246576431e+25
3681,6141.222053700662,-1.4648280517705006e+26
3682,6142.889957571848,7.121279452978413e+25
3683,6144.557861443032,-1.46453551796319e+26
3684,6146.225765314216,7.1183109544369194e+25
3685,6147.8936691854005,-1.4647144656349091e+26
3686,6149.561573056584,7.12334604610082e+25
3687,6151.22947692777,-1.465280738550619e+26
3688,6152.897380798953,7.11996469177798e+25
3689,6154.565284670138,-1.4651579027005238e+26
3690,6156.233188541322,7.115862706469826e+25
3691,6157.901092412506,-1.4653111362512997e+26
3692,6159.568996283691,7.1194380074536165e+25
3693,6161.236900154875,-1.4649700891125909e+26
3694,6162.9048040260595,7.124790316844635e+25
3695,6164.572707897243,-1.4649222226824783e+26
3696,6166.240611768428,7.122320953911635e+25
3697,6167.908515639613,-1.4653426298583992e+26
3698,6169.576419510797,7.123144632458456e+25
3699,6171.244323381981,-1.4652840386355311e+26
3700,6172.912227253165,7.119109138554245e+25
3701,6174.5801311243495,-1.4657734419293704e+26
3702,6176.248034995534,7.130220119916407e+25
3703,6177.9159388667185,-1.4655773014737923e+26
3704,6179.583842737902,7.12301504180906e+25
3705,6181.251746609087,-1.465784132688276e+26
3706,6182.91965048027,7.132875425621518e+25
3707,6184.587554351456,-1.4659197650638173e+26
3708,6186.25545822264,7.126481587856628e+25
3709,6187.923362093824,-1.465811742537537e+26
3710,6189.5912659650085,7.12587866167446e+25
3711,6191.259169836192,-1.465879502792177e+26
3712,6192.9270737073775,7.128318725069036e+25
3713,6194.594977578562,-1.4661591494914745e+26
3714,6196.262881449746,7.125682996023126e+25
3715,6197.93078532093,-1.4665115670335338e+26
3716,6199.598689192114,7.128960817002951e+25
3717,6201.266593063299,-1.4663141075989675e+26
3718,6202.934496934483,7.127941179418318e+25
3719,6204.6024008056675,-1.4659659891189142e+26
3720,6206.270304676851,7.131370066847481e+25
3721,6207.938208548036,-1.4667859549326413e+26
3722,6209.606112419221,7.132767700466912e+25
3723,6211.274016290405,-1.4666366681129383e+26
3724,6212.941920161589,7.131898135316456e+25
3725,6214.609824032773,-1.4670913898435232e+26
3726,6216.277727903957,7.12703738052603e+25
3727,6217.945631775142,-1.4672948173367601e+26
3728,6219.613535646326,7.132829063340323e+25
3729,6221.28143951751,-1.4666525678697242e+26
3730,6222.949343388695,7.136187431052514e+25
3731,6224.617247259879,-1.4664958048760976e+26
3732,6226.285151131064,7.137402697868269e+25
3733,6227.953055002248,-1.467103843910567e+26
3734,6229.620958873432,7.138973305689158e+25
3735,6231.288862744616,-1.467304843640739e+26
3736,6232.9567666158,7.137237100006009e+25
3737,6234.624670486985,-1.4677290709349833e+26
3738,6236.29257435817,7.137631194378752e+25
3739,6237.960478229354,-1.4671569513528512e+26
3740,6239.628382100538,7.13593241363229e+25
3741,6241.296285971722,-1.4675156569604962e+26
3742,6242.964189842907,7.137683895263823e+25
3743,6244.632093714091,-1.4675326543843434e+26
3744,6246.299997585275,7.136478264642573e+25
3745,6247.967901456459,-1.4680131549391659e+26
3746,6249.6358053276435,7.135900677842339e+25
3747,6251.303709198829,-1.4676513536723203e+26
3748,6252.971613070013,7.146052762866775e+25
3749,6254.639516941197,-1.4681667800827738e+26
3750,6256.307420812381,7.144152359051776e+25
3751,6257.975324683565,-1.4684506603498887e+26
3752,6259.64322855475,7.147915108359828e+25
3753,6261.311132425934,-1.4683297974134314e+26
3754,6262.979036297119,7.149564719997364e+25
